,level_0,Unnamed: 0,index,Area,Diameter (um),Volume (um3),FITC,TRITC,Alexa,FITC_b,TRITC_b,Alexa_b,Name,Source,Exp,Ratio,Ratio2
0,609,0,1,4.14,2.2959119571977435,6.336717001865771,46.534888435789384,48.52705476493543,1987.089488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4895217462316147,0.010478253768385293
1,610,1,2,8.528,3.2951762983945896,18.734175648472707,84.80788843578941,67.93205476493543,2590.0774880343743,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.5552436818988351,0.055243681898835106
2,611,2,5,5.253,2.586180064978812,9.056802587555795,51.42688843578941,68.19505476493543,2219.9884880343743,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4299118293831377,0.07008817061686229
3,612,3,6,7.416,3.0728398044408314,15.192119993155467,35.22488843578938,47.461054764935426,2673.605488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4260081831597297,0.07399181684027029
4,613,4,7,9.023,3.3894601948017287,20.38873289179733,97.5618884357894,86.70905476493544,2568.831488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.5294480331037109,0.029448033103710913
5,614,5,8,4.079,2.278934861503226,6.1971835333811045,72.03988843578941,82.81205476493543,1616.4624880343742,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4652178522707244,0.034782147729275625
6,615,6,9,7.478,3.085658003656521,15.38303370089564,71.6218884357894,62.17405476493542,2555.4394880343743,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.5353068764449758,0.035306876444975765
7,616,7,11,4.758,2.461315451917918,7.807292613483637,44.94488843578938,55.320054764935435,2319.694488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4482612466633749,0.05173875333662509
8,617,8,12,3.522,2.1176283140714856,4.972191281439847,48.4198884357894,67.26205476493544,2468.4124880343743,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4185604693013664,0.08143953069863358
9,618,9,13,4.079,2.278934861503226,6.1971835333811045,126.26788843578942,112.13005476493544,1259.189488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.5296517526138015,0.029651752613801485
10,619,10,14,7.416,3.0728398044408314,15.192119993155467,83.7418884357894,62.14405476493542,2532.897488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.5740230113916373,0.07402301139163725
11,620,11,15,7.23,3.0340603007249585,14.624170649494298,53.6448884357894,64.73605476493543,2783.268488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.45315476448629055,0.04684523551370945
12,621,12,16,12.051,3.917117531247109,31.470122246039278,32.7458884357894,46.82305476493542,2997.329488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4115410751803362,0.08845892481966378
13,622,13,17,0.927,1.0864129316100282,0.6714031917349973,73.72488843578938,63.93605476493542,830.9804880343743,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.5355541428209626,0.035554142820962586
14,623,14,19,14.337,4.272520959909738,40.83675533481726,43.088888435789386,52.80905476493544,2986.400488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4493202564897524,0.05067974351024762
15,624,15,20,6.612,2.901492696835354,12.78977980765024,66.43488843578939,65.49305476493544,2545.7654880343744,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.5035695003196593,0.0035695003196593023
16,625,16,21,9.888,3.548209776541022,23.389798846958417,131.5548884357894,130.05505476493545,2555.734488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.5028665456146351,0.002866545614635063
17,626,17,23,2.163,1.6595231650272788,2.393032403969336,67.67788843578938,74.30705476493543,2195.676488034374,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4766553897205341,0.023344610279465883
18,627,18,24,0.494,0.7930828046926566,0.2611886036787816,62.566888435789394,87.73605476493543,884.6974880343743,151.8081115642106,153.26394523506457,176.55251196562577,R2_5h_#4,2_5_4_0007.csv,1,0.4162718780046329,0.08372812199536711
